reporter_name,reporter_code,year,classification,classification_version,product_code,mtn_categories,partner_code,partner_name,value,is_electronics
United States,C840,2019,MTN,MT4,F,"Oilseeds, fats and oils",C156,China,8083447923.0,False
United States,C840,2018,MTN,MT4,F,"Oilseeds, fats and oils",C344,China (Hong Kong SAR),11465995.0,False
United States,C840,2024,MTN,MT4,D,"Coffee, tea, cocoa and spices",C156,China,73883018.0,False
United States,C840,2022,MTN,MT4,D,"Coffee, tea, cocoa and spices",C446,China (Macao SAR),28943.0,False
United States,C840,2023,MTN,MT4,D,"Coffee, tea, cocoa and spices",C156,China,52103116.0,False
United States,C840,2021,MTN,MT4,D,"Coffee, tea, cocoa and spices",C156,China,51888931.0,False
United States,C840,2019,MTN,MT4,D,"Coffee, tea, cocoa and spices",C344,China (Hong Kong SAR),48268874.0,False
United States,C840,2021,MTN,MT4,D,"Coffee, tea, cocoa and spices",C446,China (Macao SAR),2666.0,False
United States,C840,2024,MTN,MT4,D,"Coffee, tea, cocoa and spices",C344,China (Hong Kong SAR),24896340.0,False
United States,C840,2022,MTN,MT4,D,"Coffee, tea, cocoa and spices",C344,China (Hong Kong SAR),29515319.0,False
United States,C840,2020,MTN,MT4,D,"Coffee, tea, cocoa and spices",C156,China,45907001.0,False
United States,C840,2019,MTN,MT4,D,"Coffee, tea, cocoa and spices",C446,China (Macao SAR),11226.0,False
United States,C840,2018,MTN,MT4,D,"Coffee, tea, cocoa and spices",C156,China,69285990.0,False
United States,C840,2018,MTN,MT4,D,"Coffee, tea, cocoa and spices",C344,China (Hong Kong SAR),60789312.0,False
United States,C840,2018,MTN,MT4,D,"Coffee, tea, cocoa and spices",C446,China (Macao SAR),12594.0,False
United States,C840,2023,MTN,MT4,D,"Coffee, tea, cocoa and spices",C344,China (Hong Kong SAR),26236043.0,False
United States,C840,2020,MTN,MT4,UNSPECIFIED,Unspecified products,C446,China (Macao SAR),39933758.0,False
United States,C840,2021,MTN,MT4,D,"Coffee, tea, cocoa and spices",C344,China (Hong Kong SAR),30539626.0,False
United States,C840,2019,MTN,MT4,D,"Coffee, tea, cocoa and spices",C156,China,59637494.0,False
United States,C840,2022,MTN,MT4,D,"Coffee, tea, cocoa and spices",C156,China,41779891.0,False
United States,C840,2024,MTN,MT4,D,"Coffee, tea, cocoa and spices",C446,China (Macao SAR),3303.0,False
United States,C840,2020,MTN,MT4,D,"Coffee, tea, cocoa and spices",C344,China (Hong Kong SAR),30514996.0,False
United States,C840,2023,MTN,MT4,D,"Coffee, tea, cocoa and spices",C446,China (Macao SAR),43911.0,False
United States,C840,2022,MTN,MT4,UNSPECIFIED,Unspecified products,C344,China (Hong Kong SAR),1492442315.0,False
United States,C840,2018,MTN,MT4,U,Transport equipment,C344,China (Hong Kong SAR),154367193.0,False
United States,C840,2019,MTN,MT4,U,Transport equipment,C446,China (Macao SAR),3276787.0,False
United States,C840,2020,MTN,MT4,U,Transport equipment,C156,China,8220357804.0,False
United States,C840,2022,MTN,MT4,U,Transport equipment,C156,China,7361727070.0,False
United States,C840,2020,MTN,MT4,U,Transport equipment,C344,China (Hong Kong SAR),237295225.0,False
United States,C840,2023,MTN,MT4,U,Transport equipment,C344,China (Hong Kong SAR),191965827.0,False
United States,C840,2022,MTN,MT4,U,Transport equipment,C344,China (Hong Kong SAR),162130452.0,False
United States,C840,2018,MTN,MT4,U,Transport equipment,C446,China (Macao SAR),4924835.0,False
United States,C840,2023,MTN,MT4,U,Transport equipment,C156,China,8211361869.0,False
United States,C840,2019,MTN,MT4,U,Transport equipment,C344,China (Hong Kong SAR),216543158.0,False
United States,C840,2024,MTN,MT4,U,Transport equipment,C344,China (Hong Kong SAR),1694666319.11111,False
United States,C840,2023,MTN,MT4,U,Transport equipment,C446,China (Macao SAR),37981275.0,False
United States,C840,2024,MTN,MT4,U,Transport equipment,C446,China (Macao SAR),1787861.5,False
United States,C840,2020,MTN,MT4,U,Transport equipment,C446,China (Macao SAR),11821946.0,False
United States,C840,2019,MTN,MT4,U,Transport equipment,C156,China,9188129553.0,False
United States,C840,2021,MTN,MT4,U,Transport equipment,C156,China,8566473327.0,False
United States,C840,2021,MTN,MT4,U,Transport equipment,C344,China (Hong Kong SAR),121267341.0,False
United States,C840,2018,MTN,MT4,U,Transport equipment,C156,China,9440762151.0,False
United States,C840,2024,MTN,MT4,U,Transport equipment,C156,China,16719365132.1111,False
United States,C840,2022,MTN,MT4,U,Transport equipment,C446,China (Macao SAR),488259.0,False
United States,C840,2021,MTN,MT4,U,Transport equipment,C446,China (Macao SAR),424261.0,False
United States,C840,2024,MTN,MT4,N,Chemicals,C446,China (Macao SAR),2793576.0,False
United States,C840,2020,MTN,MT4,N,Chemicals,C156,China,19137380858.0,False
United States,C840,2023,MTN,MT4,N,Chemicals,C156,China,28661207099.0,False
United States,C840,2019,MTN,MT4,N,Chemicals,C156,China,17817326637.0,False
United States,C840,2020,MTN,MT4,N,Chemicals,C344,China (Hong Kong SAR),1742013093.0,False
United States,C840,2021,MTN,MT4,N,Chemicals,C446,China (Macao SAR),3916640.0,False
United States,C840,2024,MTN,MT4,N,Chemicals,C156,China,28267696504.0,False
United States,C840,2019,MTN,MT4,N,Chemicals,C344,China (Hong Kong SAR),2121748471.0,False
United States,C840,2021,MTN,MT4,N,Chemicals,C156,China,23490415778.0,False
United States,C840,2022,MTN,MT4,N,Chemicals,C156,China,28527721662.0,False
United States,C840,2023,MTN,MT4,N,Chemicals,C344,China (Hong Kong SAR),1409594395.0,False
United States,C840,2018,MTN,MT4,N,Chemicals,C156,China,17713715662.0,False
United States,C840,2022,MTN,MT4,N,Chemicals,C446,China (Macao SAR),2749719.0,False
United States,C840,2024,MTN,MT4,N,Chemicals,C344,China (Hong Kong SAR),1478052014.0,False
United States,C840,2018,MTN,MT4,N,Chemicals,C344,China (Hong Kong SAR),2191602201.0,False
United States,C840,2022,MTN,MT4,N,Chemicals,C344,China (Hong Kong SAR),1838438538.0,False
United States,C840,2018,MTN,MT4,N,Chemicals,C446,China (Macao SAR),5878744.0,False
United States,C840,2019,MTN,MT4,N,Chemicals,C446,China (Macao SAR),6407098.0,False
United States,C840,2020,MTN,MT4,N,Chemicals,C446,China (Macao SAR),4116625.0,False
United States,C840,2021,MTN,MT4,N,Chemicals,C344,China (Hong Kong SAR),1986788518.0,False
United States,C840,2023,MTN,MT4,N,Chemicals,C446,China (Macao SAR),3892315.0,False
United States,C840,2023,MTN,MT4,J04,Other products of animal origin,C446,China (Macao SAR),334798.0,False
United States,C840,2018,MTN,MT4,J04,Other products of animal origin,C156,China,922810267.0,False
United States,C840,2021,MTN,MT4,J04,Other products of animal origin,C156,China,915184228.0,False
United States,C840,2019,MTN,MT4,J04,Other products of animal origin,C344,China (Hong Kong SAR),136387522.0,False
United States,C840,2019,MTN,MT4,J04,Other products of animal origin,C156,China,706027845.0,False
United States,C840,2022,MTN,MT4,J04,Other products of animal origin,C156,China,895914966.0,False
United States,C840,2021,MTN,MT4,J04,Other products of animal origin,C446,China (Macao SAR),89966.0,False
United States,C840,2024,MTN,MT4,J04,Other products of animal origin,C344,China (Hong Kong SAR),21008126.0,False
United States,C840,2023,MTN,MT4,J04,Other products of animal origin,C344,China (Hong Kong SAR),40531084.0,False
United States,C840,2018,MTN,MT4,J04,Other products of animal origin,C344,China (Hong Kong SAR),139275105.0,False
United States,C840,2019,MTN,MT4,J04,Other products of animal origin,C446,China (Macao SAR),115733.0,False
United States,C840,2020,MTN,MT4,J04,Other products of animal origin,C344,China (Hong Kong SAR),74420045.0,False
United States,C840,2020,MTN,MT4,J04,Other products of animal origin,C156,China,671589516.0,False
United States,C840,2023,MTN,MT4,J04,Other products of animal origin,C156,China,862435687.0,False
United States,C840,2020,MTN,MT4,J04,Other products of animal origin,C446,China (Macao SAR),47982.0,False
United States,C840,2021,MTN,MT4,J04,Other products of animal origin,C344,China (Hong Kong SAR),80536333.0,False
United States,C840,2024,MTN,MT4,J04,Other products of animal origin,C156,China,712045292.0,False
United States,C840,2022,MTN,MT4,J04,Other products of animal origin,C344,China (Hong Kong SAR),45224790.0,False
United States,C840,2019,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C446,China (Macao SAR),126931.0,False
United States,C840,2020,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C156,China,136171838.0,False
United States,C840,2023,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C446,China (Macao SAR),67727.0,False
United States,C840,2024,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C344,China (Hong Kong SAR),19877037.0,False
United States,C840,2018,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C446,China (Macao SAR),195228.0,False
United States,C840,2019,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C344,China (Hong Kong SAR),41247740.0,False
United States,C840,2022,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C344,China (Hong Kong SAR),25992024.0,False
United States,C840,2020,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C344,China (Hong Kong SAR),25368436.0,False
United States,C840,2020,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C446,China (Macao SAR),24245.0,False
United States,C840,2024,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C156,China,169957299.0,False
United States,C840,2022,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C156,China,170264108.0,False
United States,C840,2021,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C156,China,166785091.0,False
United States,C840,2021,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C344,China (Hong Kong SAR),28793293.0,False
United States,C840,2018,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C344,China (Hong Kong SAR),38951819.0,False
United States,C840,2021,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C446,China (Macao SAR),67124.0,False
United States,C840,2023,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C344,China (Hong Kong SAR),22401726.0,False
United States,C840,2022,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C446,China (Macao SAR),337160.0,False
United States,C840,2024,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C446,China (Macao SAR),190228.0,False
United States,C840,2019,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C156,China,163223555.0,False
United States,C840,2023,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C156,China,170698481.0,False
United States,C840,2018,MTN,MT4,P02,"Man-made fibre, yarn and fabrics",C156,China,239772290.0,False
United States,C840,2023,MTN,MT4,E02,Food preparations,C344,China (Hong Kong SAR),218250693.0,False
United States,C840,2024,MTN,MT4,E02,Food preparations,C446,China (Macao SAR),79155.0,False
United States,C840,2022,MTN,MT4,E02,Food preparations,C344,China (Hong Kong SAR),218558003.0,False
United States,C840,2021,MTN,MT4,E02,Food preparations,C156,China,420052129.0,False
United States,C840,2024,MTN,MT4,E02,Food preparations,C156,China,453294088.0,False
United States,C840,2018,MTN,MT4,E02,Food preparations,C156,China,346815408.0,False
United States,C840,2021,MTN,MT4,E02,Food preparations,C344,China (Hong Kong SAR),261164249.0,False
United States,C840,2019,MTN,MT4,E02,Food preparations,C156,China,390424736.0,False
United States,C840,2021,MTN,MT4,E02,Food preparations,C446,China (Macao SAR),338989.0,False
United States,C840,2019,MTN,MT4,E02,Food preparations,C446,China (Macao SAR),407218.0,False
United States,C840,2020,MTN,MT4,E02,Food preparations,C156,China,389573348.0,False
United States,C840,2022,MTN,MT4,E02,Food preparations,C446,China (Macao SAR),356735.0,False
United States,C840,2023,MTN,MT4,E02,Food preparations,C446,China (Macao SAR),209634.0,False
United States,C840,2024,MTN,MT4,E02,Food preparations,C344,China (Hong Kong SAR),228752488.0,False
United States,C840,2023,MTN,MT4,E02,Food preparations,C156,China,395173596.0,False
United States,C840,2020,MTN,MT4,E02,Food preparations,C344,China (Hong Kong SAR),267635582.0,False
United States,C840,2022,MTN,MT4,E02,Food preparations,C156,China,398706402.0,False
United States,C840,2018,MTN,MT4,E02,Food preparations,C446,China (Macao SAR),1513037.0,False
United States,C840,2018,MTN,MT4,E02,Food preparations,C344,China (Hong Kong SAR),376709025.0,False
United States,C840,2020,MTN,MT4,E02,Food preparations,C446,China (Macao SAR),170006.0,False
United States,C840,2019,MTN,MT4,E02,Food preparations,C344,China (Hong Kong SAR),290958377.0,False
United States,C840,2020,MTN,MT4,V02,Measuring instruments,C446,China (Macao SAR),1375898.0,True
United States,C840,2018,MTN,MT4,V02,Measuring instruments,C344,China (Hong Kong SAR),755436325.0,True
United States,C840,2019,MTN,MT4,V02,Measuring instruments,C156,China,4163845357.0,True
United States,C840,2024,MTN,MT4,V02,Measuring instruments,C156,China,5197367038.0,True
United States,C840,2018,MTN,MT4,V02,Measuring instruments,C156,China,4475426670.0,True
United States,C840,2019,MTN,MT4,V02,Measuring instruments,C446,China (Macao SAR),3613222.0,True
United States,C840,2023,MTN,MT4,V02,Measuring instruments,C156,China,4960324027.0,True
United States,C840,2018,MTN,MT4,V02,Measuring instruments,C446,China (Macao SAR),8176525.0,True
United States,C840,2024,MTN,MT4,V02,Measuring instruments,C446,China (Macao SAR),3983177.0,True
United States,C840,2020,MTN,MT4,V02,Measuring instruments,C344,China (Hong Kong SAR),592878574.0,True
United States,C840,2021,MTN,MT4,V02,Measuring instruments,C446,China (Macao SAR),2129498.0,True
United States,C840,2023,MTN,MT4,V02,Measuring instruments,C446,China (Macao SAR),2630175.0,True
United States,C840,2019,MTN,MT4,V02,Measuring instruments,C344,China (Hong Kong SAR),673967380.0,True
United States,C840,2024,MTN,MT4,V02,Measuring instruments,C344,China (Hong Kong SAR),441437710.0,True
United States,C840,2021,MTN,MT4,V02,Measuring instruments,C344,China (Hong Kong SAR),523667708.0,True
United States,C840,2020,MTN,MT4,V02,Measuring instruments,C156,China,4054262093.0,True
United States,C840,2022,MTN,MT4,V02,Measuring instruments,C344,China (Hong Kong SAR),558140424.0,True
United States,C840,2022,MTN,MT4,V02,Measuring instruments,C446,China (Macao SAR),1945302.0,True
United States,C840,2021,MTN,MT4,V02,Measuring instruments,C156,China,4328011828.0,True
United States,C840,2022,MTN,MT4,V02,Measuring instruments,C156,China,4631581859.0,True
United States,C840,2023,MTN,MT4,V02,Measuring instruments,C344,China (Hong Kong SAR),469274843.0,True
United States,C840,2024,MTN,MT4,C02,Vegetables,C344,China (Hong Kong SAR),7885434.0,False
United States,C840,2024,MTN,MT4,C02,Vegetables,C156,China,59429250.0,False
United States,C840,2022,MTN,MT4,C02,Vegetables,C344,China (Hong Kong SAR),13409694.0,False
United States,C840,2018,MTN,MT4,C02,Vegetables,C344,China (Hong Kong SAR),22839145.0,False
United States,C840,2021,MTN,MT4,C02,Vegetables,C344,China (Hong Kong SAR),15520692.0,False
United States,C840,2023,MTN,MT4,C02,Vegetables,C156,China,64661494.0,False
United States,C840,2021,MTN,MT4,C02,Vegetables,C156,China,45184175.0,False
United States,C840,2020,MTN,MT4,C02,Vegetables,C344,China (Hong Kong SAR),20718018.0,False
United States,C840,2020,MTN,MT4,C02,Vegetables,C156,China,80261140.0,False
United States,C840,2023,MTN,MT4,C02,Vegetables,C344,China (Hong Kong SAR),10231072.0,False
United States,C840,2019,MTN,MT4,C02,Vegetables,C344,China (Hong Kong SAR),21476783.0,False
United States,C840,2021,MTN,MT4,C02,Vegetables,C446,China (Macao SAR),3800.0,False
United States,C840,2018,MTN,MT4,C02,Vegetables,C156,China,33885254.0,False
United States,C840,2019,MTN,MT4,C02,Vegetables,C156,China,31410509.0,False
United States,C840,2020,MTN,MT4,C02,Vegetables,C446,China (Macao SAR),26000.0,False
United States,C840,2022,MTN,MT4,C02,Vegetables,C156,China,31181175.0,False
United States,C840,2023,MTN,MT4,B00,Dairy products,C344,China (Hong Kong SAR),13918412.0,False
United States,C840,2019,MTN,MT4,B00,Dairy products,C344,China (Hong Kong SAR),18353824.0,False
United States,C840,2023,MTN,MT4,B00,Dairy products,C446,China (Macao SAR),11737.0,False
United States,C840,2023,MTN,MT4,B00,Dairy products,C156,China,465717985.0,False
United States,C840,2018,MTN,MT4,B00,Dairy products,C344,China (Hong Kong SAR),25225469.0,False
United States,C840,2022,MTN,MT4,B00,Dairy products,C156,China,640075007.0,False
United States,C840,2024,MTN,MT4,B00,Dairy products,C344,China (Hong Kong SAR),13207801.0,False
United States,C840,2021,MTN,MT4,B00,Dairy products,C344,China (Hong Kong SAR),20283077.0,False
United States,C840,2024,MTN,MT4,B00,Dairy products,C156,China,466602499.0,False
United States,C840,2020,MTN,MT4,B00,Dairy products,C344,China (Hong Kong SAR),19726202.0,False
United States,C840,2021,MTN,MT4,B00,Dairy products,C446,China (Macao SAR),11985.0,False
United States,C840,2022,MTN,MT4,B00,Dairy products,C344,China (Hong Kong SAR),18177041.0,False
United States,C840,2020,MTN,MT4,B00,Dairy products,C156,China,416007210.0,False
United States,C840,2021,MTN,MT4,B00,Dairy products,C156,China,586172168.0,False
United States,C840,2018,MTN,MT4,B00,Dairy products,C156,China,381592534.0,False
United States,C840,2019,MTN,MT4,B00,Dairy products,C156,China,255773138.0,False
United States,C840,2020,MTN,MT4,H03,Tobacco,C156,China,253130.0,False
United States,C840,2019,MTN,MT4,H03,Tobacco,C446,China (Macao SAR),1897131.0,False
United States,C840,2021,MTN,MT4,H03,Tobacco,C446,China (Macao SAR),1601048.0,False
United States,C840,2020,MTN,MT4,H03,Tobacco,C344,China (Hong Kong SAR),1203257.0,False
United States,C840,2022,MTN,MT4,H03,Tobacco,C156,China,178609068.0,False
United States,C840,2024,MTN,MT4,H03,Tobacco,C156,China,242367445.0,False
United States,C840,2018,MTN,MT4,H03,Tobacco,C156,China,158024445.0,False
United States,C840,2020,MTN,MT4,H03,Tobacco,C446,China (Macao SAR),1871910.0,False
United States,C840,2023,MTN,MT4,H03,Tobacco,C156,China,227796667.0,False
United States,C840,2018,MTN,MT4,H03,Tobacco,C344,China (Hong Kong SAR),7164426.0,False
United States,C840,2022,MTN,MT4,H03,Tobacco,C344,China (Hong Kong SAR),8373259.0,False
United States,C840,2019,MTN,MT4,H03,Tobacco,C344,China (Hong Kong SAR),7112536.0,False
United States,C840,2024,MTN,MT4,H03,Tobacco,C344,China (Hong Kong SAR),1925637.0,False
United States,C840,2022,MTN,MT4,H03,Tobacco,C446,China (Macao SAR),1167648.0,False
United States,C840,2021,MTN,MT4,H03,Tobacco,C344,China (Hong Kong SAR),4901994.0,False
United States,C840,2023,MTN,MT4,H03,Tobacco,C344,China (Hong Kong SAR),3273998.0,False
United States,C840,2024,MTN,MT4,H03,Tobacco,C446,China (Macao SAR),1466028.0,False
United States,C840,2021,MTN,MT4,H03,Tobacco,C156,China,169536285.0,False
United States,C840,2019,MTN,MT4,H03,Tobacco,C156,China,2861323.0,False
United States,C840,2018,MTN,MT4,H03,Tobacco,C446,China (Macao SAR),177480.0,False
United States,C840,2023,MTN,MT4,H03,Tobacco,C446,China (Macao SAR),1668753.0,False
United States,C840,2018,MTN,MT4,G00,Sugars and sugar confectionery,C446,China (Macao SAR),128479.0,False
United States,C840,2021,MTN,MT4,G00,Sugars and sugar confectionery,C344,China (Hong Kong SAR),4795431.0,False
United States,C840,2021,MTN,MT4,G00,Sugars and sugar confectionery,C156,China,119164977.0,False
United States,C840,2023,MTN,MT4,G00,Sugars and sugar confectionery,C446,China (Macao SAR),5646.0,False
United States,C840,2024,MTN,MT4,G00,Sugars and sugar confectionery,C156,China,107660843.0,False
United States,C840,2018,MTN,MT4,G00,Sugars and sugar confectionery,C156,China,95646828.0,False
United States,C840,2024,MTN,MT4,G00,Sugars and sugar confectionery,C446,China (Macao SAR),11688.0,False
United States,C840,2023,MTN,MT4,G00,Sugars and sugar confectionery,C344,China (Hong Kong SAR),6152079.0,False
United States,C840,2022,MTN,MT4,G00,Sugars and sugar confectionery,C344,China (Hong Kong SAR),5550653.0,False
United States,C840,2019,MTN,MT4,G00,Sugars and sugar confectionery,C446,China (Macao SAR),35519.0,False
United States,C840,2022,MTN,MT4,G00,Sugars and sugar confectionery,C446,China (Macao SAR),6760.0,False
United States,C840,2020,MTN,MT4,G00,Sugars and sugar confectionery,C446,China (Macao SAR),11320.0,False
United States,C840,2018,MTN,MT4,G00,Sugars and sugar confectionery,C344,China (Hong Kong SAR),7392382.0,False
United States,C840,2020,MTN,MT4,G00,Sugars and sugar confectionery,C156,China,83621286.0,False
United States,C840,2020,MTN,MT4,G00,Sugars and sugar confectionery,C344,China (Hong Kong SAR),4318218.0,False
United States,C840,2019,MTN,MT4,G00,Sugars and sugar confectionery,C344,China (Hong Kong SAR),6864471.0,False
United States,C840,2024,MTN,MT4,G00,Sugars and sugar confectionery,C344,China (Hong Kong SAR),4330472.0,False
United States,C840,2023,MTN,MT4,G00,Sugars and sugar confectionery,C156,China,140566155.0,False
United States,C840,2022,MTN,MT4,G00,Sugars and sugar confectionery,C156,China,159813236.0,False
United States,C840,2019,MTN,MT4,G00,Sugars and sugar confectionery,C156,China,76805752.0,False
United States,C840,2021,MTN,MT4,G00,Sugars and sugar confectionery,C446,China (Macao SAR),23461.0,False
United States,C840,2021,MTN,MT4,N04,Plastics,C344,China (Hong Kong SAR),780694371.0,False
United States,C840,2018,MTN,MT4,N04,Plastics,C344,China (Hong Kong SAR),881356860.0,False
United States,C840,2022,MTN,MT4,N04,Plastics,C344,China (Hong Kong SAR),665174985.0,False
United States,C840,2020,MTN,MT4,N04,Plastics,C446,China (Macao SAR),920388.0,False
United States,C840,2021,MTN,MT4,N04,Plastics,C156,China,6334530772.0,False
United States,C840,2023,MTN,MT4,N04,Plastics,C446,China (Macao SAR),905137.0,False
United States,C840,2023,MTN,MT4,N04,Plastics,C156,China,7447311278.0,False
United States,C840,2020,MTN,MT4,N04,Plastics,C344,China (Hong Kong SAR),645687021.0,False
United States,C840,2019,MTN,MT4,N04,Plastics,C156,China,4982133389.0,False
United States,C840,2021,MTN,MT4,N04,Plastics,C446,China (Macao SAR),565215.0,False
United States,C840,2023,MTN,MT4,N04,Plastics,C344,China (Hong Kong SAR),452069191.0,False
United States,C840,2019,MTN,MT4,N04,Plastics,C344,China (Hong Kong SAR),879487727.0,False
United States,C840,2022,MTN,MT4,N04,Plastics,C156,China,7012964103.0,False
United States,C840,2022,MTN,MT4,N04,Plastics,C446,China (Macao SAR),561059.0,False
United States,C840,2019,MTN,MT4,N04,Plastics,C446,China (Macao SAR),2813072.0,False
United States,C840,2024,MTN,MT4,N04,Plastics,C344,China (Hong Kong SAR),426850937.0,False
United States,C840,2018,MTN,MT4,N04,Plastics,C156,China,5701125827.0,False
United States,C840,2020,MTN,MT4,N04,Plastics,C156,China,5415607768.0,False
United States,C840,2024,MTN,MT4,N04,Plastics,C156,China,7452840882.0,False
United States,C840,2018,MTN,MT4,N04,Plastics,C446,China (Macao SAR),1396110.0,False
United States,C840,2024,MTN,MT4,N04,Plastics,C446,China (Macao SAR),990837.0,False
United States,C840,2018,MTN,MT4,P09,Other textile products,C344,China (Hong Kong SAR),138068922.0,False
United States,C840,2020,MTN,MT4,P09,Other textile products,C446,China (Macao SAR),1748168.0,False
United States,C840,2022,MTN,MT4,P09,Other textile products,C344,China (Hong Kong SAR),86307489.0,False
United States,C840,2021,MTN,MT4,P09,Other textile products,C156,China,430570454.0,False
United States,C840,2022,MTN,MT4,P09,Other textile products,C446,China (Macao SAR),789056.0,False
United States,C840,2020,MTN,MT4,P09,Other textile products,C156,China,446325794.0,False
United States,C840,2019,MTN,MT4,P09,Other textile products,C344,China (Hong Kong SAR),107611109.0,False
United States,C840,2020,MTN,MT4,P09,Other textile products,C344,China (Hong Kong SAR),96826246.0,False
United States,C840,2021,MTN,MT4,P09,Other textile products,C446,China (Macao SAR),623832.0,False
United States,C840,2018,MTN,MT4,P09,Other textile products,C156,China,451698579.0,False
United States,C840,2024,MTN,MT4,P09,Other textile products,C156,China,1620952607.88889,False
United States,C840,2019,MTN,MT4,P09,Other textile products,C156,China,402468552.0,False
United States,C840,2023,MTN,MT4,P09,Other textile products,C156,China,364985244.0,False
United States,C840,2024,MTN,MT4,P09,Other textile products,C344,China (Hong Kong SAR),259227566.888889,False
United States,C840,2018,MTN,MT4,P09,Other textile products,C446,China (Macao SAR),2289263.0,False
United States,C840,2023,MTN,MT4,P09,Other textile products,C446,China (Macao SAR),1418236.0,False
United States,C840,2022,MTN,MT4,P09,Other textile products,C156,China,424753446.0,False
United States,C840,2021,MTN,MT4,P09,Other textile products,C344,China (Hong Kong SAR),107894160.0,False
United States,C840,2019,MTN,MT4,P09,Other textile products,C446,China (Macao SAR),1009422.0,False
United States,C840,2024,MTN,MT4,P09,Other textile products,C446,China (Macao SAR),1804848.5,False
United States,C840,2023,MTN,MT4,P09,Other textile products,C344,China (Hong Kong SAR),82650785.0,False
United States,C840,2021,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C156,China,38105221.0,False
United States,C840,2021,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C344,China (Hong Kong SAR),19461946.0,False
United States,C840,2022,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C446,China (Macao SAR),8500.0,False
United States,C840,2023,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C344,China (Hong Kong SAR),13966042.0,False
United States,C840,2018,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C156,China,25523567.0,False
United States,C840,2020,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C446,China (Macao SAR),24188.0,False
United States,C840,2018,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C344,China (Hong Kong SAR),18977555.0,False
United States,C840,2024,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C156,China,24485906.0,False
United States,C840,2024,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C344,China (Hong Kong SAR),10813643.0,False
United States,C840,2020,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C344,China (Hong Kong SAR),18108414.0,False
United States,C840,2018,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C446,China (Macao SAR),38128.0,False
United States,C840,2022,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C156,China,32962171.0,False
United States,C840,2020,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C156,China,20335484.0,False
United States,C840,2023,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C156,China,25440403.0,False
United States,C840,2019,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C446,China (Macao SAR),29091.0,False
United States,C840,2022,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C344,China (Hong Kong SAR),16436302.0,False
United States,C840,2023,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C446,China (Macao SAR),10692.0,False
United States,C840,2019,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C344,China (Hong Kong SAR),18353246.0,False
United States,C840,2019,MTN,MT4,H01,"Non-alcoholic beverages, including juices",C156,China,21964413.0,False
United States,C840,2022,MTN,MT4,L07,Metal products,C156,China,410242418.0,False
United States,C840,2024,MTN,MT4,L07,Metal products,C344,China (Hong Kong SAR),73857600.0,False
United States,C840,2020,MTN,MT4,L07,Metal products,C156,China,326042340.0,False
United States,C840,2021,MTN,MT4,L07,Metal products,C156,China,393054553.0,False
United States,C840,2024,MTN,MT4,L07,Metal products,C446,China (Macao SAR),1633554.0,False
United States,C840,2020,MTN,MT4,L07,Metal products,C344,China (Hong Kong SAR),62759367.0,False
United States,C840,2023,MTN,MT4,L07,Metal products,C156,China,382679657.0,False
United States,C840,2018,MTN,MT4,L07,Metal products,C156,China,381779875.0,False
United States,C840,2019,MTN,MT4,L07,Metal products,C156,China,369739322.0,False
United States,C840,2022,MTN,MT4,L07,Metal products,C446,China (Macao SAR),488771.0,False
United States,C840,2023,MTN,MT4,L07,Metal products,C344,China (Hong Kong SAR),53602215.0,False
